ekg	sec
1.21021300363	0.0
0.537885019807	0.00363636363636
0.375626533291	0.00727272727273
0.431502128053	0.0109090909091
0.616961383778	0.0145454545455
0.678656836321	0.0181818181818
0.528645235431	0.0218181818182
-0.149056911441	0.0254545454545
-0.1793340538	0.0290909090909
0.200847157757	0.0327272727273
0.205929563594	0.0363636363636
0.0362325938972	0.04
-0.130434072769	0.0436363636364
-0.284979527315	0.0472727272727
-0.227403769739	0.0509090909091
-0.191040133375	0.0545454545455
-0.13649467883	0.0581818181818
-0.172858315194	0.0618181818182
-0.215282557618	0.0654545454545
-0.263767406103	0.0690909090909
-0.366797709133	0.0727272727273
-0.4334643758	0.0763636363636
-0.506191648527	0.08
-0.413679789301	0.0836363636364
-0.301733810783	0.0872727272727
-0.278773827109	0.0909090909091
-0.682810092685	0.0945454545455
-0.755705239996	0.0981818181818
0.360527856051	0.101818181818
0.305389190346	0.105454545455
-0.148232583847	0.109090909091
-0.442589544275	0.112727272727
-0.560679584001	0.116363636364
-0.0302176118614	0.12
0.0483538060185	0.123636363636
0.0271416848063	0.127272727273
0.00592956359421	0.130909090909
0.0119901696548	0.134545454545
0.0301719878366	0.138181818182
0.0422931999578	0.141818181818
0.0119901696548	0.145454545455
-0.0213431636785	0.149090909091
-0.0698280121634	0.152727272727
-0.115282557618	0.156363636364
-0.080989081908	0.16
0.520506690903	0.163636363636
0.481687139352	0.167272727273
0.357444715109	0.170909090909
0.26350532117	0.174545454545
0.233202290867	0.178181818182
0.287747745412	0.181818181818
0.399868957534	0.185454545455
0.439262896928	0.189090909091
0.328267875896	0.192727272727
-0.31936633157	0.196363636364
0.145895502018	0.2
0.06350532117	0.203636363636
-0.118312860648	0.207272727273
-0.303161345497	0.210909090909
-0.406191648527	0.214545454545
-0.33649467883	0.218181818182
-0.230434072769	0.221818181818
-0.169828012163	0.225454545455
-0.257706800042	0.229090909091
-0.327403769739	0.232727272727
-0.342555284891	0.236363636364
-0.400131042466	0.24
-0.488009830345	0.243636363636
-0.421343163679	0.247272727273
-0.3334643758	0.250909090909
-0.32551812354	0.254545454545
-0.699282890281	0.258181818182
-0.818312860648	0.261818181818
-0.703161345497	0.265454545455
-0.478152515265	0.269090909091
-0.381949224285	0.272727272727
-0.469828012163	0.276363636364
-0.53649467883	0.28
-0.417509289246	0.283636363636
-0.168647408011	0.287272727273
-0.0425552848906	0.290909090909
-0.0455855879209	0.294545454545
-0.03649467883	0.298181818182
-0.0274037697391	0.301818181818
-0.0092219515573	0.305454545455
0.00592956359421	0.309090909091
0.0180507757154	0.312727272727
-0.000131042466395	0.316363636364
-0.0516461939815	0.32
-0.109221951557	0.323636363636
-0.0728583151937	0.327272727273
-0.006191648527	0.330909090909
0.194762781251	0.334545454545
0.342293199958	0.338181818182
0.393808351473	0.341818181818
0.290778048443	0.345454545455
0.227141684806	0.349090909091
0.100758078694	0.352727272727
-0.0928461837815	0.356363636364
0.440506038022	0.36
0.418050775715	0.363636363636
0.302899260564	0.367272727273
0.118050775715	0.370909090909
-0.0739588079251	0.374545454545
-0.260737103072	0.378181818182
-0.372858315194	0.381818181818
-0.309221951557	0.385454545455
-0.215282557618	0.389090909091
-0.148615890951	0.392727272727
-0.230434072769	0.396363636364
-0.324373466709	0.4
-0.381949224285	0.403636363636
-0.445585587921	0.407272727273
-0.515282557618	0.410909090909
-0.572858315194	0.414545454545
-0.472858315194	0.418181818182
-0.422367501271	0.421818181818
-0.675565640374	0.425454545455
-0.651646193982	0.429090909091
-0.527403769739	0.432727272727
-0.348615890951	0.436363636364
-0.394070436406	0.44
-0.512632395313	0.443636363636
-0.626922274964	0.447272727273
-0.0637155219224	0.450909090909
-0.006191648527	0.454545454545
0.00289926056391	0.458181818182
0.0119901696548	0.461818181818
0.00592956359421	0.465454545455
-0.0152825576179	0.469090909091
-0.0213431636785	0.472727272727
-0.000131042466395	0.476363636364
0.0210810787457	0.48
0.0392628969275	0.483636363636
0.0271416848063	0.487272727273
-0.0031613454967	0.490909090909
-0.0637674061028	0.494545454545
-0.124373466709	0.498181818182
-0.0728583151937	0.501818181818
0.128523421983	0.505454545455
0.411628041626	0.509090909091
0.46047501814	0.512727272727
0.342293199958	0.516363636364
0.269565927231	0.52
0.121035149192	0.523636363636
-0.141800697565	0.527272727273
-0.221116969839	0.530909090909
0.414794278846	0.534545454545
0.402899260564	0.538181818182
0.275626533291	0.541818181818
0.0747148200533	0.545454545455
-0.155659667126	0.549090909091
-0.342555284891	0.552727272727
-0.275888618224	0.556363636364
-0.221343163679	0.56
-0.142555284891	0.563636363636
-0.230434072769	0.567272727273
-0.284979527315	0.570909090909
-0.342555284891	0.574545454545
-0.409221951557	0.578181818182
-0.475888618224	0.581818181818
-0.551646193982	0.585454545455
-0.476596033008	0.589090909091
-0.266247774694	0.592727272727
-0.230434072769	0.596363636364
-0.312252254588	0.6
-0.243696615017	0.603636363636
-0.231181715547	0.607272727273
-0.243696615017	0.610909090909
-0.481949224285	0.614545454545
-0.547270625026	0.618181818182
-0.0692553552059	0.621818181818
0.0210810787457	0.625454545455
0.0119901696548	0.629090909091
0.0180507757154	0.632727272727
-0.0031613454967	0.636363636364
0.00592956359421	0.64
0.024111381776	0.643636363636
0.0392628969275	0.647272727273
0.0422931999578	0.650909090909
0.0422931999578	0.654545454545
0.0271416848063	0.658181818182
0.0150204726851	0.661818181818
-0.0274037697391	0.665454545455
-0.0789189212543	0.669090909091
-0.0880098303452	0.672727272727
-0.0304340727694	0.676363636364
0.0604750181397	0.68
0.229258462176	0.683636363636
0.369565927231	0.687272727273
0.408959866625	0.690909090909
0.191188044079	0.694545454545
-0.0990008450584	0.698181818182
-0.260737103072	0.701818181818
-0.172858315194	0.705454545455
0.0695659272306	0.709090909091
0.299868957534	0.712727272727
0.324111381776	0.716363636364
0.105828980628	0.72
-0.202115897673	0.723636363636
-0.375888618224	0.727272727273
-0.324373466709	0.730909090909
-0.263767406103	0.734545454545
-0.197100739436	0.738181818182
-0.263767406103	0.741818181818
-0.315282557618	0.745454545455
-0.372858315194	0.749090909091
-0.43952498186	0.752727272727
-0.515282557618	0.756363636364
-0.591040133375	0.76
-0.531459378934	0.763636363636
-0.208901426234	0.767272727273
-0.0425552848906	0.770909090909
0.024111381776	0.774545454545
-0.016188759898	0.778181818182
-0.624380910098	0.781818181818
-0.35201177956	0.785454545455
-0.248074039461	0.789090909091
-0.118861854569	0.792727272727
-0.000131042466395	0.796363636364
-0.006191648527	0.8
-0.0274037697391	0.803636363636
-0.0486158909512	0.807272727273
-0.0577068000422	0.810909090909
-0.0698280121634	0.814545454545
-0.0819492242846	0.818181818182
-0.0940704364058	0.821818181818
-0.103161345497	0.825454545455
-0.112252254588	0.829090909091
-0.1334643758	0.832727272727
-0.121343163679	0.836363636364
-0.0607371030725	0.84
0.0332022908669	0.843636363636
0.118050775715	0.847272727273
0.274644488018	0.850909090909
0.381687139352	0.854545454545
0.415020472685	0.858181818182
0.212427037144	0.861818181818
-0.161317417336	0.865454545455
-0.33649467883	0.869090909091
-0.383951224485	0.872727272727
0.518061865128	0.876363636364
0.415020472685	0.88
0.189572567141	0.883636363636
-0.200195071007	0.887272727273
-0.23649467883	0.890909090909
-0.197100739436	0.894545454545
-0.130434072769	0.898181818182
-0.206191648527	0.901818181818
-0.278918921254	0.905454545455
-0.345585587921	0.909090909091
-0.372858315194	0.912727272727
-0.43952498186	0.916363636364
-0.509221951557	0.92
-0.6334643758	0.923636363636
-0.606606781073	0.927272727273
-0.147887963123	0.930909090909
0.0422931999578	0.934545454545
0.133202290867	0.938181818182
0.0577565075064	0.941818181818
-0.261701227421	0.945454545455
-0.412252254588	0.949090909091
-0.367071287296	0.952727272727
0.0164455519018	0.956363636364
0.130171987837	0.96
0.142293199958	0.963636363636
0.127141684806	0.967272727273
0.0998689575336	0.970909090909
0.0786568363215	0.974545454545
0.0604750181397	0.978181818182
0.0604750181397	0.981818181818
0.0422931999578	0.985454545455
0.0150204726851	0.989090909091
-0.0274037697391	0.992727272727
-0.0667977091331	0.996363636364
-0.000131042466395	1.0
0.0392628969275	1.00363636364
0.1665356242	1.00727272727
0.30350274957	1.01090909091
0.469565927231	1.01454545455
0.651384109049	1.01818181818
0.71756698988	1.02181818182
-0.128369801224	1.02545454545
-0.297100739436	1.02909090909
-0.341933751251	1.03272727273
0.701208276648	1.03636363636
0.602899260564	1.04
0.400170972549	1.04363636364
0.127711294376	1.04727272727
-0.0765217216623	1.05090909091
-0.075888618224	1.05454545455
-0.0031613454967	1.05818181818
-0.0971007394361	1.06181818182
-0.209221951557	1.06545454545
-0.257706800042	1.06909090909
-0.327403769739	1.07272727273
-0.394070436406	1.07636363636
-0.509221951557	1.08
-0.584979527315	1.08363636364
-0.547574735489	1.08727272727
-0.227564689947	1.09090909091
-0.0880098303452	1.09454545455
-0.017828553139	1.09818181818
0.0466714859638	1.10181818182
-0.566549763408	1.10545454545
-0.337046898068	1.10909090909
-0.0789189212543	1.11272727273
0.0847174423821	1.11636363636
0.127141684806	1.12
0.16047501814	1.12363636364
0.172596230261	1.12727272727
0.169565927231	1.13090909091
0.184717442382	1.13454545455
0.175626533291	1.13818181818
0.202899260564	1.14181818182
0.184717442382	1.14545454545
0.145323502988	1.14909090909
0.0604750181397	1.15272727273
0.0392628969275	1.15636363636
0.108959866625	1.16
0.202899260564	1.16363636364
0.26350532117	1.16727272727
0.396838654503	1.17090909091
0.475626533291	1.17454545455
0.44602272161	1.17818181818
-0.0557283131678	1.18181818182
-0.263767406103	1.18545454545
-0.334721377615	1.18909090909
0.777344802227	1.19272727273
0.745323502988	1.19636363636
0.593808351473	1.2
0.335781601378	1.20363636364
-0.0363259768101	1.20727272727
0.0332022908669	1.21090909091
0.0998689575336	1.21454545455
0.00289926056391	1.21818181818
-0.0910401333755	1.22181818182
-0.151646193982	1.22545454545
-0.169828012163	1.22909090909
-0.23952498186	1.23272727273
-0.327403769739	1.23636363636
-0.463767406103	1.24
-0.551646193982	1.24363636364
-0.520321188661	1.24727272727
-0.0303056440987	1.25090909091
0.115020472685	1.25454545455
0.0271416848063	1.25818181818
-0.194798364234	1.26181818182
-0.297100739436	1.26545454545
-0.303161345497	1.26909090909
-0.130434072769	1.27272727273
-0.006191648527	1.27636363636
0.127141684806	1.28
0.130171987837	1.28363636364
0.130171987837	1.28727272727
0.127141684806	1.29090909091
0.121081078746	1.29454545455
0.0907780484427	1.29818181818
0.0422931999578	1.30181818182
-0.0031613454967	1.30545454545
-0.0425552848906	1.30909090909
-0.0213431636785	1.31272727273
0.0665356242003	1.31636363636
0.175626533291	1.32
0.254414412079	1.32363636364
0.39870160991	1.32727272727
0.484717442382	1.33090909091
0.421803601121	1.33454545455
-0.025532757052	1.33818181818
-0.148622642527	1.34181818182
0.79878821209	1.34545454545
0.815020472685	1.34909090909
0.724111381776	1.35272727273
0.545625518004	1.35636363636
0.31844061599	1.36
0.118050775715	1.36363636364
-0.100131042466	1.36727272727
-0.269828012163	1.37090909091
-0.378918921254	1.37454545455
-0.442555284891	1.37818181818
-0.457706800042	1.38181818182
-0.509221951557	1.38545454545
-0.563767406103	1.38909090909
-0.688009830345	1.39272727273
-0.830434072769	1.39636363636
-0.918312860648	1.4
-0.853990254611	1.40363636364
-0.527498118769	1.40727272727
-0.324373466709	1.41090909091
-0.265741358354	1.41454545455
-0.872947803944	1.41818181818
-0.775888618224	1.42181818182
-0.588009830345	1.42545454545
-0.403161345497	1.42909090909
-0.272858315194	1.43272727273
-0.209221951557	1.43636363636
-0.215282557618	1.44
-0.291040133375	1.44363636364
-0.351646193982	1.44727272727
-0.391040133375	1.45090909091
-0.400131042466	1.45454545455
-0.421343163679	1.45818181818
-0.415282557618	1.46181818182
-0.384979527315	1.46545454545
-0.309221951557	1.46909090909
-0.230434072769	1.47272727273
-0.257706800042	1.47636363636
-0.300131042466	1.48
-0.321343163679	1.48363636364
-0.215282557618	1.48727272727
-0.0149904873841	1.49090909091
0.0906486539881	1.49454545455
-0.364579089568	1.49818181818
-0.669126873644	1.50181818182
-0.827403769739	1.50545454545
-0.841930735841	1.50909090909
0.368776735528	1.51272727273
0.185871463309	1.51636363636
-0.135236111836	1.52
-0.559429798383	1.52363636364
-0.341405591733	1.52727272727
-0.321343163679	1.53090909091
-0.424373466709	1.53454545455
-0.484979527315	1.53818181818
-0.554676497012	1.54181818182
-0.648615890951	1.54545454545
-0.763767406103	1.54909090909
-0.866797709133	1.55272727273
-0.843558806745	1.55636363636
-0.387543725914	1.56
-0.248615890951	1.56363636364
-0.181949224285	1.56727272727
-0.166353285001	1.57090909091
-0.788405681082	1.57454545455
-0.654684524761	1.57818181818
-0.388921543583	1.58181818182
-0.215282557618	1.58545454545
-0.127403769739	1.58909090909
-0.0819492242846	1.59272727273
-0.0455855879209	1.59636363636
-0.03649467883	1.6
-0.0577068000422	1.60363636364
-0.075888618224	1.60727272727
-0.075888618224	1.61090909091
-0.0607371030725	1.61454545455
-0.0455855879209	1.61818181818
-0.0122522545876	1.62181818182
0.0210810787457	1.62545454545
0.0513841090488	1.62909090909
0.0332022908669	1.63272727273
0.0392628969275	1.63636363636
0.0453235029882	1.64
0.0786568363215	1.64363636364
0.0544144120791	1.64727272727
0.0604750181397	1.65090909091
0.0665356242003	1.65454545455
0.105929563594	1.65818181818
0.093808351473	1.66181818182
0.0998689575336	1.66545454545
0.0483538060185	1.66909090909
0.0362325938972	1.67272727273
0.00289926056391	1.67636363636
0.0695659272306	1.68
0.121081078746	1.68363636364
0.175626533291	1.68727272727
0.187747745412	1.69090909091
0.145323502988	1.69454545455
0.154414412079	1.69818181818
0.196838654503	1.70181818182
0.235804982873	1.70545454545
-0.319597006872	1.70909090909
0.0430713795895	1.71272727273
0.221987964663	1.71636363636
0.613329602732	1.72
-0.0294660457077	1.72363636364
0.268736452634	1.72727272727
0.248353806018	1.73090909091
0.121081078746	1.73454545455
-0.0031613454967	1.73818181818
-0.100131042466	1.74181818182
-0.218312860648	1.74545454545
-0.312252254588	1.74909090909
-0.421343163679	1.75272727273
-0.5334643758	1.75636363636
-0.630434072769	1.76
-0.603161345497	1.76363636364
-0.435022047365	1.76727272727
-0.155396623461	1.77090909091
0.00895986662451	1.77454545455
